COU,Country,VAR,Variable,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
BEL,Belgium,EPS_NMKT,Non-market EPS,2005,2005,IDX,Index,0,Units,,,3.625,,
BEL,Belgium,EPS_NMKT,Non-market EPS,2006,2006,IDX,Index,0,Units,,,3.625,,
BEL,Belgium,EPS_NMKT,Non-market EPS,2007,2007,IDX,Index,0,Units,,,3.625,,
BEL,Belgium,EPS_NMKT,Non-market EPS,2008,2008,IDX,Index,0,Units,,,3.625,,
BEL,Belgium,EPS_NMKT,Non-market EPS,2009,2009,IDX,Index,0,Units,,,3.75,,
BEL,Belgium,EPS_NMKT,Non-market EPS,2010,2010,IDX,Index,0,Units,,,3.75,,
BEL,Belgium,EPS_NMKT,Non-market EPS,2011,2011,IDX,Index,0,Units,,,3.75,,
BEL,Belgium,EPS_NMKT,Non-market EPS,2012,2012,IDX,Index,0,Units,,,3.75,,
DEU,Germany,TAXES,Taxes,1990,1990,IDX,Index,0,Units,,,1.25,,
DEU,Germany,TAXES,Taxes,1991,1991,IDX,Index,0,Units,,,1.25,,
DEU,Germany,TAXES,Taxes,1992,1992,IDX,Index,0,Units,,,1.25,,
DEU,Germany,TAXES,Taxes,1993,1993,IDX,Index,0,Units,,,1.25,,
DEU,Germany,TAXES,Taxes,1994,1994,IDX,Index,0,Units,,,1.5,,
DEU,Germany,TAXES,Taxes,1995,1995,IDX,Index,0,Units,,,1.5,,
DEU,Germany,TAXES,Taxes,1996,1996,IDX,Index,0,Units,,,1.25,,
DEU,Germany,TAXES,Taxes,1997,1997,IDX,Index,0,Units,,,1.25,,
DEU,Germany,TAXES,Taxes,1998,1998,IDX,Index,0,Units,,,1.5,,
DEU,Germany,TAXES,Taxes,1999,1999,IDX,Index,0,Units,,,1.5,,
DEU,Germany,TAXES,Taxes,2000,2000,IDX,Index,0,Units,,,1.25,,
DEU,Germany,TAXES,Taxes,2001,2001,IDX,Index,0,Units,,,1.25,,
DEU,Germany,TAXES,Taxes,2002,2002,IDX,Index,0,Units,,,1.5,,
DEU,Germany,TAXES,Taxes,2003,2003,IDX,Index,0,Units,,,1.5,,
DEU,Germany,TAXES,Taxes,2004,2004,IDX,Index,0,Units,,,1.25,,
DEU,Germany,TAXES,Taxes,2005,2005,IDX,Index,0,Units,,,1.25,,
DEU,Germany,TAXES,Taxes,2006,2006,IDX,Index,0,Units,,,1,,
DEU,Germany,TAXES,Taxes,2007,2007,IDX,Index,0,Units,,,1,,
DEU,Germany,TAXES,Taxes,2008,2008,IDX,Index,0,Units,,,1,,
DEU,Germany,TAXES,Taxes,2009,2009,IDX,Index,0,Units,,,1.25,,
DEU,Germany,TAXES,Taxes,2010,2010,IDX,Index,0,Units,,,1,,
DEU,Germany,TAXES,Taxes,2011,2011,IDX,Index,0,Units,,,0.75,,
DEU,Germany,TAXES,Taxes,2012,2012,IDX,Index,0,Units,,,0.75,,
DEU,Germany,TAXES,Taxes,2013,2013,IDX,Index,0,Units,,,0.75,,
DEU,Germany,TAXES,Taxes,2014,2014,IDX,Index,0,Units,,,1,,
DEU,Germany,TAXES,Taxes,2015,2015,IDX,Index,0,Units,,,1,,
IRL,Ireland,STD,Standards,1990,1990,IDX,Index,0,Units,,,0.25,,
IRL,Ireland,STD,Standards,1991,1991,IDX,Index,0,Units,,,0.25,,
IRL,Ireland,STD,Standards,1992,1992,IDX,Index,0,Units,,,0.25,,
IRL,Ireland,STD,Standards,1993,1993,IDX,Index,0,Units,,,0.5,,
IRL,Ireland,STD,Standards,1994,1994,IDX,Index,0,Units,,,0.5,,
IRL,Ireland,STD,Standards,1995,1995,IDX,Index,0,Units,,,0.5,,
IRL,Ireland,STD,Standards,1996,1996,IDX,Index,0,Units,,,1.25,,
IRL,Ireland,STD,Standards,1997,1997,IDX,Index,0,Units,,,1.25,,
IRL,Ireland,STD,Standards,1998,1998,IDX,Index,0,Units,,,1.25,,
IRL,Ireland,STD,Standards,1999,1999,IDX,Index,0,Units,,,1.25,,
IRL,Ireland,STD,Standards,2000,2000,IDX,Index,0,Units,,,1.75,,
IRL,Ireland,STD,Standards,2001,2001,IDX,Index,0,Units,,,1.75,,
IRL,Ireland,STD,Standards,2002,2002,IDX,Index,0,Units,,,1.75,,
IRL,Ireland,STD,Standards,2003,2003,IDX,Index,0,Units,,,4,,
IRL,Ireland,STD,Standards,2004,2004,IDX,Index,0,Units,,,4,,
IRL,Ireland,STD,Standards,2005,2005,IDX,Index,0,Units,,,4.25,,
IRL,Ireland,STD,Standards,2006,2006,IDX,Index,0,Units,,,4.25,,
IRL,Ireland,STD,Standards,2007,2007,IDX,Index,0,Units,,,4.25,,
IRL,Ireland,STD,Standards,2008,2008,IDX,Index,0,Units,,,4.25,,
IRL,Ireland,STD,Standards,2009,2009,IDX,Index,0,Units,,,4.5,,
IRL,Ireland,STD,Standards,2010,2010,IDX,Index,0,Units,,,4.5,,
IRL,Ireland,STD,Standards,2011,2011,IDX,Index,0,Units,,,4.5,,
IRL,Ireland,STD,Standards,2012,2012,IDX,Index,0,Units,,,4.5,,
HUN,Hungary,TAXNOX,Tax NOx,1990,1990,IDX,Index,0,Units,,,0,,
HUN,Hungary,TAXNOX,Tax NOx,1991,1991,IDX,Index,0,Units,,,0,,
HUN,Hungary,TAXNOX,Tax NOx,1992,1992,IDX,Index,0,Units,,,0,,
HUN,Hungary,TAXNOX,Tax NOx,1993,1993,IDX,Index,0,Units,,,0,,
HUN,Hungary,TAXNOX,Tax NOx,1994,1994,IDX,Index,0,Units,,,0,,
HUN,Hungary,TAXNOX,Tax NOx,1995,1995,IDX,Index,0,Units,,,0,,
HUN,Hungary,TAXNOX,Tax NOx,1996,1996,IDX,Index,0,Units,,,0,,
HUN,Hungary,TAXNOX,Tax NOx,1997,1997,IDX,Index,0,Units,,,0,,
HUN,Hungary,TAXNOX,Tax NOx,1998,1998,IDX,Index,0,Units,,,0,,
HUN,Hungary,TAXNOX,Tax NOx,1999,1999,IDX,Index,0,Units,,,0,,
HUN,Hungary,TAXNOX,Tax NOx,2000,2000,IDX,Index,0,Units,,,0,,
HUN,Hungary,TAXNOX,Tax NOx,2001,2001,IDX,Index,0,Units,,,0,,
HUN,Hungary,TAXNOX,Tax NOx,2002,2002,IDX,Index,0,Units,,,0,,
HUN,Hungary,TAXNOX,Tax NOx,2003,2003,IDX,Index,0,Units,,,0,,
HUN,Hungary,TAXNOX,Tax NOx,2004,2004,IDX,Index,0,Units,,,1,,
HUN,Hungary,TAXNOX,Tax NOx,2005,2005,IDX,Index,0,Units,,,1,,
HUN,Hungary,TAXNOX,Tax NOx,2006,2006,IDX,Index,0,Units,,,1,,
HUN,Hungary,TAXNOX,Tax NOx,2007,2007,IDX,Index,0,Units,,,1,,
HUN,Hungary,TAXNOX,Tax NOx,2008,2008,IDX,Index,0,Units,,,5,,
HUN,Hungary,TAXNOX,Tax NOx,2009,2009,IDX,Index,0,Units,,,5,,
HUN,Hungary,TAXNOX,Tax NOx,2010,2010,IDX,Index,0,Units,,,5,,
HUN,Hungary,TAXNOX,Tax NOx,2011,2011,IDX,Index,0,Units,,,5,,
HUN,Hungary,TAXNOX,Tax NOx,2012,2012,IDX,Index,0,Units,,,5,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,1990,1990,IDX,Index,0,Units,,,2,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,1991,1991,IDX,Index,0,Units,,,2,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,1992,1992,IDX,Index,0,Units,,,2,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,1993,1993,IDX,Index,0,Units,,,2,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,1994,1994,IDX,Index,0,Units,,,1,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,1995,1995,IDX,Index,0,Units,,,2,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,1996,1996,IDX,Index,0,Units,,,2,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,1997,1997,IDX,Index,0,Units,,,2,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,1998,1998,IDX,Index,0,Units,,,2,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,1999,1999,IDX,Index,0,Units,,,2,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,2000,2000,IDX,Index,0,Units,,,1,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,2001,2001,IDX,Index,0,Units,,,1,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,2002,2002,IDX,Index,0,Units,,,2,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,2003,2003,IDX,Index,0,Units,,,2,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,2004,2004,IDX,Index,0,Units,,,2,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,2005,2005,IDX,Index,0,Units,,,2,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,2006,2006,IDX,Index,0,Units,,,2,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,2007,2007,IDX,Index,0,Units,,,0,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,2008,2008,IDX,Index,0,Units,,,0,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,2009,2009,IDX,Index,0,Units,,,0,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,2010,2010,IDX,Index,0,Units,,,1,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,2011,2011,IDX,Index,0,Units,,,1,,
GRC,Greece,RD_RE,Renewable energy public RD&D budget,2012,2012,IDX,Index,0,Units,,,1,,
NLD,Netherlands,TAXCO2,Tax CO2,1990,1990,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,1991,1991,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,1992,1992,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,1993,1993,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,1994,1994,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,1995,1995,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,1996,1996,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,1997,1997,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,1998,1998,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,1999,1999,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,2000,2000,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,2001,2001,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,2002,2002,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,2003,2003,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,2004,2004,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,2005,2005,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,2006,2006,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,2007,2007,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,2008,2008,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,2009,2009,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,2010,2010,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,2011,2011,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TAXCO2,Tax CO2,2012,2012,IDX,Index,0,Units,,,0,,
ITA,Italy,RD_SUB,R&D subsidies,1990,1990,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,1991,1991,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,1992,1992,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,1993,1993,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,1994,1994,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,1995,1995,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,1996,1996,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,1997,1997,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,1998,1998,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,1999,1999,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,2000,2000,IDX,Index,0,Units,,,1,,
ITA,Italy,RD_SUB,R&D subsidies,2001,2001,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,2002,2002,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,2003,2003,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,2004,2004,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,2005,2005,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,2006,2006,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,2007,2007,IDX,Index,0,Units,,,1,,
ITA,Italy,RD_SUB,R&D subsidies,2008,2008,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,2009,2009,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,2010,2010,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,2011,2011,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,2012,2012,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,2013,2013,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,2014,2014,IDX,Index,0,Units,,,2,,
ITA,Italy,RD_SUB,R&D subsidies,2015,2015,IDX,Index,0,Units,,,2,,
FIN,Finland,ELV_SOX,Emission limit values SOx,1990,1990,IDX,Index,0,Units,,,1,,
FIN,Finland,ELV_SOX,Emission limit values SOx,1991,1991,IDX,Index,0,Units,,,1,,
FIN,Finland,ELV_SOX,Emission limit values SOx,1992,1992,IDX,Index,0,Units,,,1,,
FIN,Finland,ELV_SOX,Emission limit values SOx,1993,1993,IDX,Index,0,Units,,,1,,
FIN,Finland,ELV_SOX,Emission limit values SOx,1994,1994,IDX,Index,0,Units,,,1,,
FIN,Finland,ELV_SOX,Emission limit values SOx,1995,1995,IDX,Index,0,Units,,,1,,
FIN,Finland,ELV_SOX,Emission limit values SOx,1996,1996,IDX,Index,0,Units,,,1,,
FIN,Finland,ELV_SOX,Emission limit values SOx,1997,1997,IDX,Index,0,Units,,,1,,
FIN,Finland,ELV_SOX,Emission limit values SOx,1998,1998,IDX,Index,0,Units,,,1,,
FIN,Finland,ELV_SOX,Emission limit values SOx,1999,1999,IDX,Index,0,Units,,,1,,
FIN,Finland,ELV_SOX,Emission limit values SOx,2000,2000,IDX,Index,0,Units,,,1,,
FIN,Finland,ELV_SOX,Emission limit values SOx,2001,2001,IDX,Index,0,Units,,,1,,
FIN,Finland,ELV_SOX,Emission limit values SOx,2002,2002,IDX,Index,0,Units,,,5,,
FIN,Finland,ELV_SOX,Emission limit values SOx,2003,2003,IDX,Index,0,Units,,,5,,
FIN,Finland,ELV_SOX,Emission limit values SOx,2004,2004,IDX,Index,0,Units,,,5,,
FIN,Finland,ELV_SOX,Emission limit values SOx,2005,2005,IDX,Index,0,Units,,,5,,
FIN,Finland,ELV_SOX,Emission limit values SOx,2006,2006,IDX,Index,0,Units,,,5,,
FIN,Finland,ELV_SOX,Emission limit values SOx,2007,2007,IDX,Index,0,Units,,,5,,
FIN,Finland,ELV_SOX,Emission limit values SOx,2008,2008,IDX,Index,0,Units,,,5,,
FIN,Finland,ELV_SOX,Emission limit values SOx,2009,2009,IDX,Index,0,Units,,,5,,
FIN,Finland,ELV_SOX,Emission limit values SOx,2010,2010,IDX,Index,0,Units,,,5,,
FIN,Finland,ELV_SOX,Emission limit values SOx,2011,2011,IDX,Index,0,Units,,,5,,
FIN,Finland,ELV_SOX,Emission limit values SOx,2012,2012,IDX,Index,0,Units,,,5,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,1990,1990,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,1991,1991,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,1992,1992,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,1993,1993,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,1994,1994,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,1995,1995,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,1996,1996,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,1997,1997,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,1998,1998,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,1999,1999,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,2000,2000,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,2001,2001,IDX,Index,0,Units,,,6,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,2002,2002,IDX,Index,0,Units,,,6,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,2003,2003,IDX,Index,0,Units,,,5,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,2004,2004,IDX,Index,0,Units,,,4,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,2005,2005,IDX,Index,0,Units,,,3,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,2006,2006,IDX,Index,0,Units,,,3,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,2007,2007,IDX,Index,0,Units,,,3,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,2008,2008,IDX,Index,0,Units,,,2,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,2009,2009,IDX,Index,0,Units,,,2,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,2010,2010,IDX,Index,0,Units,,,3,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,2011,2011,IDX,Index,0,Units,,,2,,
HUN,Hungary,FIT_WIND,Feed-in Tariffs Wind,2012,2012,IDX,Index,0,Units,,,3,,
GRC,Greece,FIT,Feed-in Tariffs,1990,1990,IDX,Index,0,Units,,,0,,
GRC,Greece,FIT,Feed-in Tariffs,1991,1991,IDX,Index,0,Units,,,0,,
GRC,Greece,FIT,Feed-in Tariffs,1992,1992,IDX,Index,0,Units,,,0,,
GRC,Greece,FIT,Feed-in Tariffs,1993,1993,IDX,Index,0,Units,,,0,,
GRC,Greece,FIT,Feed-in Tariffs,1994,1994,IDX,Index,0,Units,,,4,,
GRC,Greece,FIT,Feed-in Tariffs,1995,1995,IDX,Index,0,Units,,,4,,
GRC,Greece,FIT,Feed-in Tariffs,1996,1996,IDX,Index,0,Units,,,4,,
GRC,Greece,FIT,Feed-in Tariffs,1997,1997,IDX,Index,0,Units,,,4,,
GRC,Greece,FIT,Feed-in Tariffs,1998,1998,IDX,Index,0,Units,,,4,,
GRC,Greece,FIT,Feed-in Tariffs,1999,1999,IDX,Index,0,Units,,,4,,
GRC,Greece,FIT,Feed-in Tariffs,2000,2000,IDX,Index,0,Units,,,4,,
GRC,Greece,FIT,Feed-in Tariffs,2001,2001,IDX,Index,0,Units,,,4,,
GRC,Greece,FIT,Feed-in Tariffs,2002,2002,IDX,Index,0,Units,,,4,,
GRC,Greece,FIT,Feed-in Tariffs,2003,2003,IDX,Index,0,Units,,,4,,
GRC,Greece,FIT,Feed-in Tariffs,2004,2004,IDX,Index,0,Units,,,4,,
GRC,Greece,FIT,Feed-in Tariffs,2005,2005,IDX,Index,0,Units,,,0,,
GRC,Greece,FIT,Feed-in Tariffs,2006,2006,IDX,Index,0,Units,,,0,,
GRC,Greece,FIT,Feed-in Tariffs,2007,2007,IDX,Index,0,Units,,,5.5,,
GRC,Greece,FIT,Feed-in Tariffs,2008,2008,IDX,Index,0,Units,,,4,,
GRC,Greece,FIT,Feed-in Tariffs,2009,2009,IDX,Index,0,Units,,,4.5,,
GRC,Greece,FIT,Feed-in Tariffs,2010,2010,IDX,Index,0,Units,,,4.5,,
GRC,Greece,FIT,Feed-in Tariffs,2011,2011,IDX,Index,0,Units,,,4.5,,
GRC,Greece,FIT,Feed-in Tariffs,2012,2012,IDX,Index,0,Units,,,4.5,,
SWE,Sweden,EPS,Environmental Policy Stringency,1990,1990,IDX,Index,0,Units,,,0.895833314,,
SWE,Sweden,EPS,Environmental Policy Stringency,1991,1991,IDX,Index,0,Units,,,0.6875,,
SWE,Sweden,EPS,Environmental Policy Stringency,1992,1992,IDX,Index,0,Units,,,1.6875,,
SWE,Sweden,EPS,Environmental Policy Stringency,1993,1993,IDX,Index,0,Units,,,1.25,,
SWE,Sweden,EPS,Environmental Policy Stringency,1994,1994,IDX,Index,0,Units,,,1.291666627,,
SWE,Sweden,EPS,Environmental Policy Stringency,1995,1995,IDX,Index,0,Units,,,1.041666627,,
SWE,Sweden,EPS,Environmental Policy Stringency,1996,1996,IDX,Index,0,Units,,,1.041666627,,
SWE,Sweden,EPS,Environmental Policy Stringency,1997,1997,IDX,Index,0,Units,,,1.041666627,,
SWE,Sweden,EPS,Environmental Policy Stringency,1998,1998,IDX,Index,0,Units,,,1.25,,
SWE,Sweden,EPS,Environmental Policy Stringency,1999,1999,IDX,Index,0,Units,,,1.208333254,,
SWE,Sweden,EPS,Environmental Policy Stringency,2000,2000,IDX,Index,0,Units,,,2.145833254,,
SWE,Sweden,EPS,Environmental Policy Stringency,2001,2001,IDX,Index,0,Units,,,2.0625,,
SWE,Sweden,EPS,Environmental Policy Stringency,2002,2002,IDX,Index,0,Units,,,2.583333254,,
SWE,Sweden,EPS,Environmental Policy Stringency,2003,2003,IDX,Index,0,Units,,,2.433333397,,
SWE,Sweden,EPS,Environmental Policy Stringency,2004,2004,IDX,Index,0,Units,,,2.75,,
SWE,Sweden,EPS,Environmental Policy Stringency,2005,2005,IDX,Index,0,Units,,,2.712500095,,
SWE,Sweden,EPS,Environmental Policy Stringency,2006,2006,IDX,Index,0,Units,,,3.029166699,,
SWE,Sweden,EPS,Environmental Policy Stringency,2007,2007,IDX,Index,0,Units,,,2.695833206,,
SWE,Sweden,EPS,Environmental Policy Stringency,2008,2008,IDX,Index,0,Units,,,2.920833349,,
SWE,Sweden,EPS,Environmental Policy Stringency,2009,2009,IDX,Index,0,Units,,,3.341666699,,
SWE,Sweden,EPS,Environmental Policy Stringency,2010,2010,IDX,Index,0,Units,,,3.091666699,,
SWE,Sweden,EPS,Environmental Policy Stringency,2011,2011,IDX,Index,0,Units,,,3.233333349,,
SWE,Sweden,EPS,Environmental Policy Stringency,2012,2012,IDX,Index,0,Units,,,3.099999905,,
PRT,Portugal,TAXES,Taxes,1990,1990,IDX,Index,0,Units,,,1.25,,
PRT,Portugal,TAXES,Taxes,1991,1991,IDX,Index,0,Units,,,1.25,,
PRT,Portugal,TAXES,Taxes,1992,1992,IDX,Index,0,Units,,,1.5,,
PRT,Portugal,TAXES,Taxes,1993,1993,IDX,Index,0,Units,,,1.25,,
PRT,Portugal,TAXES,Taxes,1994,1994,IDX,Index,0,Units,,,1.25,,
PRT,Portugal,TAXES,Taxes,1995,1995,IDX,Index,0,Units,,,1.5,,
PRT,Portugal,TAXES,Taxes,1996,1996,IDX,Index,0,Units,,,1.25,,
PRT,Portugal,TAXES,Taxes,1997,1997,IDX,Index,0,Units,,,1.25,,
PRT,Portugal,TAXES,Taxes,1998,1998,IDX,Index,0,Units,,,1.5,,
PRT,Portugal,TAXES,Taxes,1999,1999,IDX,Index,0,Units,,,1.25,,
PRT,Portugal,TAXES,Taxes,2000,2000,IDX,Index,0,Units,,,1,,
PRT,Portugal,TAXES,Taxes,2001,2001,IDX,Index,0,Units,,,1,,
PRT,Portugal,TAXES,Taxes,2002,2002,IDX,Index,0,Units,,,1.25,,
PRT,Portugal,TAXES,Taxes,2003,2003,IDX,Index,0,Units,,,1.25,,
PRT,Portugal,TAXES,Taxes,2004,2004,IDX,Index,0,Units,,,1.25,,
PRT,Portugal,TAXES,Taxes,2005,2005,IDX,Index,0,Units,,,1,,
PRT,Portugal,TAXES,Taxes,2006,2006,IDX,Index,0,Units,,,1,,
PRT,Portugal,TAXES,Taxes,2007,2007,IDX,Index,0,Units,,,1,,
PRT,Portugal,TAXES,Taxes,2008,2008,IDX,Index,0,Units,,,1,,
PRT,Portugal,TAXES,Taxes,2009,2009,IDX,Index,0,Units,,,1,,
PRT,Portugal,TAXES,Taxes,2010,2010,IDX,Index,0,Units,,,1,,
PRT,Portugal,TAXES,Taxes,2011,2011,IDX,Index,0,Units,,,0.75,,
PRT,Portugal,TAXES,Taxes,2012,2012,IDX,Index,0,Units,,,0.75,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,1990,1990,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,1991,1991,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,1992,1992,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,1993,1993,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,1994,1994,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,1995,1995,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,1996,1996,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,1997,1997,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,1998,1998,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,1999,1999,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,2000,2000,IDX,Index,0,Units,,,1,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,2001,2001,IDX,Index,0,Units,,,1,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,2002,2002,IDX,Index,0,Units,,,1,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,2003,2003,IDX,Index,0,Units,,,5,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,2004,2004,IDX,Index,0,Units,,,5,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,2005,2005,IDX,Index,0,Units,,,5,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,2006,2006,IDX,Index,0,Units,,,5,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,2007,2007,IDX,Index,0,Units,,,5,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,2008,2008,IDX,Index,0,Units,,,5,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,2009,2009,IDX,Index,0,Units,,,5,,
HUN,Hungary,ELV_NOX,Emission limit values NOx,2010,2010,IDX,Index,0,Units,,,5,,
